date,rainfall_mm,TMax,TMin,Evap,VP,Rad
1894-10-01,137.4,21.55806451612903,9.170967741935485,126.9,13.067741935483872,19.738709677419354
1894-11-01,8.1,27.290000000000003,10.889999999999999,176.7,12.933333333333334,23.563333333333333
1894-12-01,61.099999999999994,27.983870967741936,14.129032258064516,226.6,15.13225806451613,25.661290322580644
1895-01-01,42.2,29.387096774193548,14.651612903225805,245.3,15.493548387096775,25.719354838709677
1895-02-01,25.1,31.00357142857143,15.317857142857141,196.5,15.346428571428572,23.74642857142857
1895-03-01,27.299999999999997,26.893548387096775,12.506451612903225,155.4,13.851612903225806,18.97741935483871
1895-04-01,55.7,22.529999999999998,9.67,83.8,11.813333333333333,13.883333333333333
1895-05-01,20.6,16.24838709677419,5.835483870967742,44.3,10.019354838709678,9.196774193548388
1895-06-01,45.7,13.683333333333334,3.6966666666666668,29.1,8.573333333333332,7.456666666666666
1895-07-01,20.8,11.464516129032257,2.103225806451613,31.3,7.567741935483871,7.974193548387096
1895-08-01,67.7,14.764516129032257,5.067741935483871,50.1,9.09032258064516,11.006451612903225
1895-09-01,16.599999999999998,17.436666666666667,5.37,78.9,9.773333333333333,15.723333333333333
1895-10-01,31.6,23.312903225806455,8.754838709677419,126.9,12.212903225806452,20.55806451612903
1895-11-01,0.5,25.866666666666667,10.106666666666666,176.7,12.446666666666665,24.453333333333333
1895-12-01,28.2,29.016129032258064,13.412903225806453,226.6,14.616129032258065,26.4741935483871
1896-01-01,24.3,32.62903225806452,16.074193548387097,245.3,15.812903225806451,25.148387096774194
1896-02-01,69.4,29.513793103448275,16.0,202.8,16.410344827586208,22.320689655172412
1896-03-01,42.7,26.425806451612903,12.5,155.4,13.76774193548387,18.77741935483871
1896-04-01,77.69999999999999,21.183333333333334,8.636666666666667,83.8,11.766666666666667,13.923333333333334
1896-05-01,30.599999999999998,16.019354838709678,6.074193548387097,44.3,10.16451612903226,9.296774193548387
1896-06-01,68.0,12.68,3.4266666666666667,29.1,8.533333333333333,7.743333333333334
1896-07-01,25.6,11.216129032258063,2.4064516129032256,31.3,7.712903225806452,8.180645161290322
1896-08-01,14.8,13.23225806451613,3.793548387096774,50.1,8.754838709677419,11.22258064516129
1896-09-01,47.8,16.77,4.9399999999999995,78.9,9.746666666666666,16.14
1896-10-01,1.3,23.919354838709676,8.635483870967741,126.9,11.925806451612903,20.738709677419354
1896-11-01,43.1,27.14,11.01,176.7,13.156666666666666,24.636666666666667
1896-12-01,24.6,30.241935483870968,13.941935483870967,226.6,14.47741935483871,26.506451612903227
1897-01-01,69.2,29.483870967741936,13.793548387096775,245.3,14.69032258064516,25.258064516129032
1897-02-01,44.0,30.057142857142857,15.082142857142857,196.5,14.646428571428572,22.767857142857142
1897-03-01,6.4,24.919354838709676,10.67741935483871,155.4,12.574193548387097,18.958064516129035
1897-04-01,4.9,23.253333333333334,9.246666666666666,83.8,11.523333333333333,13.543333333333333
